V,298,144645547154483,1000000000,16:10:45:32.829,0
D,149,144645547154483,1000000000,16:10:45:32.829,0
V,299,144645563821990,1000000000,16:10:45:33.829,0
V,300,144645580500070,1000000000,16:10:45:34.830,0
D,150,144645580500070,1000000000,16:10:45:34.830,0
V,301,144645597154277,1000000000,16:10:45:35.829,0
V,302,144645613831859,1000000000,16:10:45:36.829,0
D,151,144645613831859,1000000000,16:10:45:36.829,0
V,303,144645630499450,1000000000,16:10:45:37.829,0
V,304,144645647170947,1000000000,16:10:45:38.830,0
D,152,144645647170947,1000000000,16:10:45:38.830,0
V,305,144645663828112,1000000000,16:10:45:39.829,0
V,306,144645680502402,1000000000,16:10:45:40.830,0
D,153,144645680502402,1000000000,16:10:45:40.830,0
V,307,144645697170118,1000000000,16:10:45:41.830,0
V,308,144645713831491,1000000000,16:10:45:42.829,0
D,154,144645713831491,1000000000,16:10:45:42.829,0
V,309,144645730500780,1000000000,16:10:45:43.830,0
V,310,144645747166403,1000000000,16:10:45:44.829,0
D,155,144645747166403,1000000000,16:10:45:44.829,0
V,311,144645763833913,1000000000,16:10:45:45.830,0
V,312,144645780506648,1000000000,16:10:45:46.830,0
D,156,144645780506648,1000000000,16:10:45:46.830,0
V,313,144645797174364,1000000000,16:10:45:47.830,0
V,314,144645813835155,1000000000,16:10:45:48.830,0
D,157,144645813835155,1000000000,16:10:45:48.830,0
V,315,144645830509819,1000000000,16:10:45:49.830,0
V,316,144645847166941,1000000000,16:10:45:50.830,0
D,158,144645847166941,1000000000,16:10:45:50.830,0
V,317,144645863834657,1000000000,16:10:45:51.830,0
V,318,144645880508530,1000000000,16:10:45:52.830,0
D,159,144645880508530,1000000000,16:10:45:52.830,0
V,319,144645897186820,1000000000,16:10:45:53.831,0
V,320,144645913849400,1000000000,16:10:45:54.830,0
D,160,144645913849400,1000000000,16:10:45:54.830,0
V,321,144645930517076,1000000000,16:10:45:55.831,0
V,322,144645947188575,1000000000,16:10:45:56.831,0
D,161,144645947188575,1000000000,16:10:45:56.831,0
V,323,144645963840406,1000000000,16:10:45:57.830,0
V,324,144645980509318,1000000000,16:10:45:58.830,0
D,162,144645980509319,1000000000,16:10:45:58.830,0
V,325,144645997176910,1000000000,16:10:45:59.830,0
V,326,144646013841993,1000000000,16:10:46:00.830,0
D,163,144646013841992,1000000000,16:10:46:00.830,0
V,327,144646030518281,1000000000,16:10:46:01.831,0
V,328,144646047179737,1000000000,16:10:46:02.830,0
D,164,144646047179737,1000000000,16:10:46:02.830,0
V,329,144646063861985,1000000000,16:10:46:03.831,0
V,330,144646080512775,1000000000,16:10:46:04.830,0
D,165,144646080512775,1000000000,16:10:46:04.830,0
V,331,144646097180366,1000000000,16:10:46:05.830,0
V,332,144646113851946,1000000000,16:10:46:06.831,0
D,166,144646113851945,1000000000,16:10:46:06.831,0
V,333,144646130518069,1000000000,16:10:46:07.831,0
V,334,144646147188317,1000000000,16:10:46:08.831,0
D,167,144646147188316,1000000000,16:10:46:08.831,0
V,335,144646163856075,1000000000,16:10:46:09.831,0
V,336,144646180523115,1000000000,16:10:46:10.831,0
D,168,144646180523114,1000000000,16:10:46:10.831,0
V,337,144646197188237,1000000000,16:10:46:11.831,0
V,338,144646213853068,1000000000,16:10:46:12.831,0
D,169,144646213853068,1000000000,16:10:46:12.831,0
V,339,144646230520743,1000000000,16:10:46:13.831,0
V,340,144646247186782,1000000000,16:10:46:14.831,0
D,170,144646247186783,1000000000,16:10:46:14.831,0
V,341,144646263856031,1000000000,16:10:46:15.831,0
V,342,144646280524736,1000000000,16:10:46:16.831,0
D,171,144646280524736,1000000000,16:10:46:16.831,0
V,343,144646297192287,1000000000,16:10:46:17.831,0
V,344,144646313869898,1000000000,16:10:46:18.832,0
